season,week,game_type,quarter,quarter_type,home_team,home_full_name,home_division,home_conference,away_team,away_full_name,away_division,away_conference,home_team_score,away_team_score
2020,6,Regular season,1,Regulation,SF,San Francisco 49ers,West,NFC,LA,Los Angeles Rams,West,NFC,7,0
2020,6,Regular season,2,Regulation,SF,San Francisco 49ers,West,NFC,LA,Los Angeles Rams,West,NFC,21,6
2020,6,Regular season,3,Regulation,SF,San Francisco 49ers,West,NFC,LA,Los Angeles Rams,West,NFC,21,9
2020,6,Regular season,4,Regulation,SF,San Francisco 49ers,West,NFC,LA,Los Angeles Rams,West,NFC,24,16
2020,6,Regular season,1,Regulation,MIA,Miami Dolphins,East,AFC,NYJ,New York Jets,East,AFC,7,0
2020,6,Regular season,2,Regulation,MIA,Miami Dolphins,East,AFC,NYJ,New York Jets,East,AFC,21,0
2020,6,Regular season,3,Regulation,MIA,Miami Dolphins,East,AFC,NYJ,New York Jets,East,AFC,24,0
2020,6,Regular season,4,Regulation,MIA,Miami Dolphins,East,AFC,NYJ,New York Jets,East,AFC,24,0
2020,6,Regular season,1,Regulation,NYG,New York Giants,East,NFC,WAS,Washington Commanders,East,NFC,10,0
2020,6,Regular season,2,Regulation,NYG,New York Giants,East,NFC,WAS,Washington Commanders,East,NFC,13,10
2020,6,Regular season,3,Regulation,NYG,New York Giants,East,NFC,WAS,Washington Commanders,East,NFC,13,10
2020,6,Regular season,4,Regulation,NYG,New York Giants,East,NFC,WAS,Washington Commanders,East,NFC,20,19
2020,7,Regular season,1,Regulation,NYJ,New York Jets,East,AFC,BUF,Buffalo Bills,East,AFC,3,0
2020,7,Regular season,2,Regulation,NYJ,New York Jets,East,AFC,BUF,Buffalo Bills,East,AFC,10,6
2020,7,Regular season,3,Regulation,NYJ,New York Jets,East,AFC,BUF,Buffalo Bills,East,AFC,10,12
2020,7,Regular season,4,Regulation,NYJ,New York Jets,East,AFC,BUF,Buffalo Bills,East,AFC,10,18
2020,7,Regular season,1,Regulation,NO,New Orleans Saints,South,NFC,CAR,Carolina Panthers,South,NFC,7,3
2020,7,Regular season,2,Regulation,NO,New Orleans Saints,South,NFC,CAR,Carolina Panthers,South,NFC,21,17
2020,7,Regular season,3,Regulation,NO,New Orleans Saints,South,NFC,CAR,Carolina Panthers,South,NFC,24,24
2020,7,Regular season,4,Regulation,NO,New Orleans Saints,South,NFC,CAR,Carolina Panthers,South,NFC,27,24
2020,7,Regular season,1,Regulation,LA,Los Angeles Rams,West,NFC,CHI,Chicago Bears,North,NFC,7,0
2020,7,Regular season,2,Regulation,LA,Los Angeles Rams,West,NFC,CHI,Chicago Bears,North,NFC,10,3
2020,7,Regular season,3,Regulation,LA,Los Angeles Rams,West,NFC,CHI,Chicago Bears,North,NFC,24,3
2020,7,Regular season,4,Regulation,LA,Los Angeles Rams,West,NFC,CHI,Chicago Bears,North,NFC,24,10
2020,7,Regular season,1,Regulation,CIN,Cincinnati Bengals,North,AFC,CLE,Cleveland Browns,North,AFC,7,3
2020,7,Regular season,2,Regulation,CIN,Cincinnati Bengals,North,AFC,CLE,Cleveland Browns,North,AFC,17,10
2020,7,Regular season,3,Regulation,CIN,Cincinnati Bengals,North,AFC,CLE,Cleveland Browns,North,AFC,20,17
2020,7,Regular season,4,Regulation,CIN,Cincinnati Bengals,North,AFC,CLE,Cleveland Browns,North,AFC,34,37
2020,7,Regular season,1,Regulation,WAS,Washington Commanders,East,NFC,DAL,Dallas Cowboys,East,NFC,9,3
2020,7,Regular season,2,Regulation,WAS,Washington Commanders,East,NFC,DAL,Dallas Cowboys,East,NFC,22,3
2020,7,Regular season,3,Regulation,WAS,Washington Commanders,East,NFC,DAL,Dallas Cowboys,East,NFC,22,3
2020,7,Regular season,4,Regulation,WAS,Washington Commanders,East,NFC,DAL,Dallas Cowboys,East,NFC,25,3
2020,7,Regular season,1,Regulation,ATL,Atlanta Falcons,South,NFC,DET,Detroit Lions,North,NFC,0,7
2020,7,Regular season,2,Regulation,ATL,Atlanta Falcons,South,NFC,DET,Detroit Lions,North,NFC,14,10
2020,7,Regular season,3,Regulation,ATL,Atlanta Falcons,South,NFC,DET,Detroit Lions,North,NFC,14,13
2020,7,Regular season,4,Regulation,ATL,Atlanta Falcons,South,NFC,DET,Detroit Lions,North,NFC,22,23
2020,7,Regular season,1,Regulation,HOU,Houston Texans,South,AFC,GB,Green Bay Packers,North,NFC,0,7
2020,7,Regular season,2,Regulation,HOU,Houston Texans,South,AFC,GB,Green Bay Packers,North,NFC,0,21
2020,7,Regular season,3,Regulation,HOU,Houston Texans,South,AFC,GB,Green Bay Packers,North,NFC,7,28
2020,7,Regular season,4,Regulation,HOU,Houston Texans,South,AFC,GB,Green Bay Packers,North,NFC,20,35
2020,7,Regular season,1,Regulation,LAC,Los Angeles Chargers,West,AFC,JAX,Jacksonville Jaguars,South,AFC,9,0
2020,7,Regular season,2,Regulation,LAC,Los Angeles Chargers,West,AFC,JAX,Jacksonville Jaguars,South,AFC,16,14
2020,7,Regular season,3,Regulation,LAC,Los Angeles Chargers,West,AFC,JAX,Jacksonville Jaguars,South,AFC,36,29
2020,7,Regular season,4,Regulation,LAC,Los Angeles Chargers,West,AFC,JAX,Jacksonville Jaguars,South,AFC,39,29
2020,7,Regular season,1,Regulation,DEN,Denver Broncos,West,AFC,KC,Kansas City Chiefs,West,AFC,6,10
2020,7,Regular season,2,Regulation,DEN,Denver Broncos,West,AFC,KC,Kansas City Chiefs,West,AFC,9,24
2020,7,Regular season,3,Regulation,DEN,Denver Broncos,West,AFC,KC,Kansas City Chiefs,West,AFC,9,30
2020,7,Regular season,4,Regulation,DEN,Denver Broncos,West,AFC,KC,Kansas City Chiefs,West,AFC,16,43
2020,7,Regular season,1,Regulation,PHI,Philadelphia Eagles,East,NFC,NYG,New York Giants,East,NFC,7,7
2020,7,Regular season,2,Regulation,PHI,Philadelphia Eagles,East,NFC,NYG,New York Giants,East,NFC,10,7
2020,7,Regular season,3,Regulation,PHI,Philadelphia Eagles,East,NFC,NYG,New York Giants,East,NFC,10,14
2020,7,Regular season,4,Regulation,PHI,Philadelphia Eagles,East,NFC,NYG,New York Giants,East,NFC,22,21
2020,7,Regular season,1,Regulation,TEN,Tennesse Titans,South,AFC,PIT,Pittsburgh Steelers,North,AFC,0,7
2020,7,Regular season,2,Regulation,TEN,Tennesse Titans,South,AFC,PIT,Pittsburgh Steelers,North,AFC,7,24
2020,7,Regular season,3,Regulation,TEN,Tennesse Titans,South,AFC,PIT,Pittsburgh Steelers,North,AFC,17,27
2020,7,Regular season,4,Regulation,TEN,Tennesse Titans,South,AFC,PIT,Pittsburgh Steelers,North,AFC,24,27
2020,7,Regular season,1,Regulation,ARI,Arizona Cardinals,West,NFC,SEA,Seattle Seahawks,West,NFC,7,10
2020,7,Regular season,2,Regulation,ARI,Arizona Cardinals,West,NFC,SEA,Seattle Seahawks,West,NFC,17,27
2020,7,Regular season,3,Regulation,ARI,Arizona Cardinals,West,NFC,SEA,Seattle Seahawks,West,NFC,24,27
2020,7,Regular season,4,Regulation,ARI,Arizona Cardinals,West,NFC,SEA,Seattle Seahawks,West,NFC,34,34
2020,7,Regular season,5,Overtime,ARI,Arizona Cardinals,West,NFC,SEA,Seattle Seahawks,West,NFC,37,34
2020,7,Regular season,1,Regulation,NE,New England Patriots,East,AFC,SF,San Francisco 49ers,West,NFC,0,7
2020,7,Regular season,2,Regulation,NE,New England Patriots,East,AFC,SF,San Francisco 49ers,West,NFC,3,23
2020,7,Regular season,3,Regulation,NE,New England Patriots,East,AFC,SF,San Francisco 49ers,West,NFC,6,30
2020,7,Regular season,4,Regulation,NE,New England Patriots,East,AFC,SF,San Francisco 49ers,West,NFC,6,33
2020,7,Regular season,1,Regulation,LV,Las Vegas Raiders,West,AFC,TB,Tampa Bay Buccaneers,South,NFC,7,7
2020,7,Regular season,2,Regulation,LV,Las Vegas Raiders,West,AFC,TB,Tampa Bay Buccaneers,South,NFC,10,21
2020,7,Regular season,3,Regulation,LV,Las Vegas Raiders,West,AFC,TB,Tampa Bay Buccaneers,South,NFC,17,24
2020,7,Regular season,4,Regulation,LV,Las Vegas Raiders,West,AFC,TB,Tampa Bay Buccaneers,South,NFC,20,45
2020,8,Regular season,1,Regulation,CAR,Carolina Panthers,South,NFC,ATL,Atlanta Falcons,South,NFC,7,6
2020,8,Regular season,2,Regulation,CAR,Carolina Panthers,South,NFC,ATL,Atlanta Falcons,South,NFC,14,16
2020,8,Regular season,3,Regulation,CAR,Carolina Panthers,South,NFC,ATL,Atlanta Falcons,South,NFC,17,19
2020,8,Regular season,4,Regulation,CAR,Carolina Panthers,South,NFC,ATL,Atlanta Falcons,South,NFC,17,25
2020,8,Regular season,1,Regulation,PHI,Philadelphia Eagles,East,NFC,DAL,Dallas Cowboys,East,NFC,7,3
2020,8,Regular season,2,Regulation,PHI,Philadelphia Eagles,East,NFC,DAL,Dallas Cowboys,East,NFC,7,9
2020,8,Regular season,3,Regulation,PHI,Philadelphia Eagles,East,NFC,DAL,Dallas Cowboys,East,NFC,15,9
2020,8,Regular season,4,Regulation,PHI,Philadelphia Eagles,East,NFC,DAL,Dallas Cowboys,East,NFC,23,9
2020,8,Regular season,1,Regulation,DET,Detroit Lions,North,NFC,IND,Indianapolis Colts,South,AFC,7,0
2020,8,Regular season,2,Regulation,DET,Detroit Lions,North,NFC,IND,Indianapolis Colts,South,AFC,7,20
2020,8,Regular season,3,Regulation,DET,Detroit Lions,North,NFC,IND,Indianapolis Colts,South,AFC,14,20
2020,8,Regular season,4,Regulation,DET,Detroit Lions,North,NFC,IND,Indianapolis Colts,South,AFC,21,41
2020,8,Regular season,1,Regulation,MIA,Miami Dolphins,East,AFC,LA,Los Angeles Rams,West,NFC,7,7
2020,8,Regular season,2,Regulation,MIA,Miami Dolphins,East,AFC,LA,Los Angeles Rams,West,NFC,28,10
2020,8,Regular season,3,Regulation,MIA,Miami Dolphins,East,AFC,LA,Los Angeles Rams,West,NFC,28,10
2020,8,Regular season,4,Regulation,MIA,Miami Dolphins,East,AFC,LA,Los Angeles Rams,West,NFC,28,17
2020,8,Regular season,1,Regulation,DEN,Denver Broncos,West,AFC,LAC,Los Angeles Chargers,West,AFC,3,0
2020,8,Regular season,2,Regulation,DEN,Denver Broncos,West,AFC,LAC,Los Angeles Chargers,West,AFC,3,14
2020,8,Regular season,3,Regulation,DEN,Denver Broncos,West,AFC,LAC,Los Angeles Chargers,West,AFC,10,24
2020,8,Regular season,4,Regulation,DEN,Denver Broncos,West,AFC,LAC,Los Angeles Chargers,West,AFC,31,30
2020,8,Regular season,1,Regulation,CLE,Cleveland Browns,North,AFC,LV,Las Vegas Raiders,West,AFC,0,0
2020,8,Regular season,2,Regulation,CLE,Cleveland Browns,North,AFC,LV,Las Vegas Raiders,West,AFC,3,6
2020,8,Regular season,3,Regulation,CLE,Cleveland Browns,North,AFC,LV,Las Vegas Raiders,West,AFC,6,6
2020,8,Regular season,4,Regulation,CLE,Cleveland Browns,North,AFC,LV,Las Vegas Raiders,West,AFC,6,16
2020,8,Regular season,1,Regulation,GB,Green Bay Packers,North,NFC,MIN,Minnesota Vikings,North,NFC,7,7
2020,8,Regular season,2,Regulation,GB,Green Bay Packers,North,NFC,MIN,Minnesota Vikings,North,NFC,14,14
2020,8,Regular season,3,Regulation,GB,Green Bay Packers,North,NFC,MIN,Minnesota Vikings,North,NFC,14,28
2020,8,Regular season,4,Regulation,GB,Green Bay Packers,North,NFC,MIN,Minnesota Vikings,North,NFC,22,28
2020,8,Regular season,1,Regulation,BUF,Buffalo Bills,East,AFC,NE,New England Patriots,East,AFC,7,0
2020,8,Regular season,2,Regulation,BUF,Buffalo Bills,East,AFC,NE,New England Patriots,East,AFC,7,6
2020,8,Regular season,3,Regulation,BUF,Buffalo Bills,East,AFC,NE,New England Patriots,East,AFC,14,14
2020,8,Regular season,4,Regulation,BUF,Buffalo Bills,East,AFC,NE,New England Patriots,East,AFC,24,21
2020,8,Regular season,1,Regulation,CHI,Chicago Bears,North,NFC,NO,New Orleans Saints,South,NFC,3,3
2020,8,Regular season,2,Regulation,CHI,Chicago Bears,North,NFC,NO,New Orleans Saints,South,NFC,13,10
2020,8,Regular season,3,Regulation,CHI,Chicago Bears,North,NFC,NO,New Orleans Saints,South,NFC,13,16
2020,8,Regular season,4,Regulation,CHI,Chicago Bears,North,NFC,NO,New Orleans Saints,South,NFC,23,23
2020,8,Regular season,5,Overtime,CHI,Chicago Bears,North,NFC,NO,New Orleans Saints,South,NFC,23,26
2020,8,Regular season,1,Regulation,KC,Kansas City Chiefs,West,AFC,NYJ,New York Jets,East,AFC,14,3
2020,8,Regular season,2,Regulation,KC,Kansas City Chiefs,West,AFC,NYJ,New York Jets,East,AFC,21,9
2020,8,Regular season,3,Regulation,KC,Kansas City Chiefs,West,AFC,NYJ,New York Jets,East,AFC,28,9
2020,8,Regular season,4,Regulation,KC,Kansas City Chiefs,West,AFC,NYJ,New York Jets,East,AFC,35,9
2020,8,Regular season,1,Regulation,BAL,Baltimore Ravens,North,AFC,PIT,Pittsburgh Steelers,North,AFC,7,7
2020,8,Regular season,2,Regulation,BAL,Baltimore Ravens,North,AFC,PIT,Pittsburgh Steelers,North,AFC,17,7
2020,8,Regular season,3,Regulation,BAL,Baltimore Ravens,North,AFC,PIT,Pittsburgh Steelers,North,AFC,17,21
2020,8,Regular season,4,Regulation,BAL,Baltimore Ravens,North,AFC,PIT,Pittsburgh Steelers,North,AFC,24,28
2020,8,Regular season,1,Regulation,SEA,Seattle Seahawks,West,NFC,SF,San Francisco 49ers,West,NFC,6,0
2020,8,Regular season,2,Regulation,SEA,Seattle Seahawks,West,NFC,SF,San Francisco 49ers,West,NFC,13,7
2020,8,Regular season,3,Regulation,SEA,Seattle Seahawks,West,NFC,SF,San Francisco 49ers,West,NFC,27,7
2020,8,Regular season,4,Regulation,SEA,Seattle Seahawks,West,NFC,SF,San Francisco 49ers,West,NFC,37,27
2020,8,Regular season,1,Regulation,NYG,New York Giants,East,NFC,TB,Tampa Bay Buccaneers,South,NFC,7,3
2020,8,Regular season,2,Regulation,NYG,New York Giants,East,NFC,TB,Tampa Bay Buccaneers,South,NFC,14,6
2020,8,Regular season,3,Regulation,NYG,New York Giants,East,NFC,TB,Tampa Bay Buccaneers,South,NFC,17,15
2020,8,Regular season,4,Regulation,NYG,New York Giants,East,NFC,TB,Tampa Bay Buccaneers,South,NFC,23,25
2020,8,Regular season,1,Regulation,CIN,Cincinnati Bengals,North,AFC,TEN,Tennesse Titans,South,AFC,3,0
2020,8,Regular season,2,Regulation,CIN,Cincinnati Bengals,North,AFC,TEN,Tennesse Titans,South,AFC,17,7
2020,8,Regular season,3,Regulation,CIN,Cincinnati Bengals,North,AFC,TEN,Tennesse Titans,South,AFC,17,7
2020,8,Regular season,4,Regulation,CIN,Cincinnati Bengals,North,AFC,TEN,Tennesse Titans,South,AFC,31,20
2020,9,Regular season,1,Regulation,IND,Indianapolis Colts,South,AFC,BAL,Baltimore Ravens,North,AFC,7,7
2020,9,Regular season,2,Regulation,IND,Indianapolis Colts,South,AFC,BAL,Baltimore Ravens,North,AFC,10,7
2020,9,Regular season,3,Regulation,IND,Indianapolis Colts,South,AFC,BAL,Baltimore Ravens,North,AFC,10,14
2020,9,Regular season,4,Regulation,IND,Indianapolis Colts,South,AFC,BAL,Baltimore Ravens,North,AFC,10,24
2020,9,Regular season,1,Regulation,KC,Kansas City Chiefs,West,AFC,CAR,Carolina Panthers,South,NFC,3,7
2020,9,Regular season,2,Regulation,KC,Kansas City Chiefs,West,AFC,CAR,Carolina Panthers,South,NFC,13,17
2020,9,Regular season,3,Regulation,KC,Kansas City Chiefs,West,AFC,CAR,Carolina Panthers,South,NFC,20,17
2020,9,Regular season,4,Regulation,KC,Kansas City Chiefs,West,AFC,CAR,Carolina Panthers,South,NFC,33,31
2020,9,Regular season,1,Regulation,TEN,Tennesse Titans,South,AFC,CHI,Chicago Bears,North,NFC,3,0
2020,9,Regular season,2,Regulation,TEN,Tennesse Titans,South,AFC,CHI,Chicago Bears,North,NFC,10,0
2020,9,Regular season,3,Regulation,TEN,Tennesse Titans,South,AFC,CHI,Chicago Bears,North,NFC,17,0
2020,9,Regular season,4,Regulation,TEN,Tennesse Titans,South,AFC,CHI,Chicago Bears,North,NFC,24,17
2020,9,Regular season,1,Regulation,ATL,Atlanta Falcons,South,NFC,DEN,Denver Broncos,West,AFC,10,0
2020,9,Regular season,2,Regulation,ATL,Atlanta Falcons,South,NFC,DEN,Denver Broncos,West,AFC,20,3
2020,9,Regular season,3,Regulation,ATL,Atlanta Falcons,South,NFC,DEN,Denver Broncos,West,AFC,27,6
2020,9,Regular season,4,Regulation,ATL,Atlanta Falcons,South,NFC,DEN,Denver Broncos,West,AFC,34,27
2020,9,Regular season,1,Regulation,MIN,Minnesota Vikings,North,NFC,DET,Detroit Lions,North,NFC,13,0
2020,9,Regular season,2,Regulation,MIN,Minnesota Vikings,North,NFC,DET,Detroit Lions,North,NFC,20,10
2020,9,Regular season,3,Regulation,MIN,Minnesota Vikings,North,NFC,DET,Detroit Lions,North,NFC,27,10
2020,9,Regular season,4,Regulation,MIN,Minnesota Vikings,North,NFC,DET,Detroit Lions,North,NFC,34,20
2020,9,Regular season,1,Regulation,SF,San Francisco 49ers,West,NFC,GB,Green Bay Packers,North,NFC,3,7
2020,9,Regular season,2,Regulation,SF,San Francisco 49ers,West,NFC,GB,Green Bay Packers,North,NFC,3,21
2020,9,Regular season,3,Regulation,SF,San Francisco 49ers,West,NFC,GB,Green Bay Packers,North,NFC,3,31
2020,9,Regular season,4,Regulation,SF,San Francisco 49ers,West,NFC,GB,Green Bay Packers,North,NFC,17,34
2020,9,Regular season,1,Regulation,JAX,Jacksonville Jaguars,South,AFC,HOU,Houston Texans,South,AFC,7,10
2020,9,Regular season,2,Regulation,JAX,Jacksonville Jaguars,South,AFC,HOU,Houston Texans,South,AFC,16,20
2020,9,Regular season,3,Regulation,JAX,Jacksonville Jaguars,South,AFC,HOU,Houston Texans,South,AFC,19,27
2020,9,Regular season,4,Regulation,JAX,Jacksonville Jaguars,South,AFC,HOU,Houston Texans,South,AFC,25,27
2020,9,Regular season,1,Regulation,LAC,Los Angeles Chargers,West,AFC,LV,Las Vegas Raiders,West,AFC,0,7
2020,9,Regular season,2,Regulation,LAC,Los Angeles Chargers,West,AFC,LV,Las Vegas Raiders,West,AFC,17,14
2020,9,Regular season,3,Regulation,LAC,Los Angeles Chargers,West,AFC,LV,Las Vegas Raiders,West,AFC,20,28
2020,9,Regular season,4,Regulation,LAC,Los Angeles Chargers,West,AFC,LV,Las Vegas Raiders,West,AFC,26,31
2020,9,Regular season,1,Regulation,ARI,Arizona Cardinals,West,NFC,MIA,Miami Dolphins,East,AFC,7,14
2020,9,Regular season,2,Regulation,ARI,Arizona Cardinals,West,NFC,MIA,Miami Dolphins,East,AFC,17,24
2020,9,Regular season,3,Regulation,ARI,Arizona Cardinals,West,NFC,MIA,Miami Dolphins,East,AFC,31,24
2020,9,Regular season,4,Regulation,ARI,Arizona Cardinals,West,NFC,MIA,Miami Dolphins,East,AFC,31,34
2020,9,Regular season,1,Regulation,NYJ,New York Jets,East,AFC,NE,New England Patriots,East,AFC,3,7
2020,9,Regular season,2,Regulation,NYJ,New York Jets,East,AFC,NE,New England Patriots,East,AFC,20,10
2020,9,Regular season,3,Regulation,NYJ,New York Jets,East,AFC,NE,New England Patriots,East,AFC,27,17
2020,9,Regular season,4,Regulation,NYJ,New York Jets,East,AFC,NE,New England Patriots,East,AFC,27,30
2020,9,Regular season,1,Regulation,TB,Tampa Bay Buccaneers,South,NFC,NO,New Orleans Saints,South,NFC,0,14
2020,9,Regular season,2,Regulation,TB,Tampa Bay Buccaneers,South,NFC,NO,New Orleans Saints,South,NFC,0,31
2020,9,Regular season,3,Regulation,TB,Tampa Bay Buccaneers,South,NFC,NO,New Orleans Saints,South,NFC,0,31
2020,9,Regular season,4,Regulation,TB,Tampa Bay Buccaneers,South,NFC,NO,New Orleans Saints,South,NFC,3,38
2020,9,Regular season,1,Regulation,WAS,Washington Commanders,East,NFC,NYG,New York Giants,East,NFC,0,10
2020,9,Regular season,2,Regulation,WAS,Washington Commanders,East,NFC,NYG,New York Giants,East,NFC,3,20
2020,9,Regular season,3,Regulation,WAS,Washington Commanders,East,NFC,NYG,New York Giants,East,NFC,10,23
2020,9,Regular season,4,Regulation,WAS,Washington Commanders,East,NFC,NYG,New York Giants,East,NFC,20,23
2020,9,Regular season,1,Regulation,DAL,Dallas Cowboys,East,NFC,PIT,Pittsburgh Steelers,North,AFC,3,0
2020,9,Regular season,2,Regulation,DAL,Dallas Cowboys,East,NFC,PIT,Pittsburgh Steelers,North,AFC,13,9
2020,9,Regular season,3,Regulation,DAL,Dallas Cowboys,East,NFC,PIT,Pittsburgh Steelers,North,AFC,19,9
2020,9,Regular season,4,Regulation,DAL,Dallas Cowboys,East,NFC,PIT,Pittsburgh Steelers,North,AFC,19,24
2020,9,Regular season,1,Regulation,BUF,Buffalo Bills,East,AFC,SEA,Seattle Seahawks,West,NFC,14,0
2020,9,Regular season,2,Regulation,BUF,Buffalo Bills,East,AFC,SEA,Seattle Seahawks,West,NFC,24,10
2020,9,Regular season,3,Regulation,BUF,Buffalo Bills,East,AFC,SEA,Seattle Seahawks,West,NFC,27,20
2020,9,Regular season,4,Regulation,BUF,Buffalo Bills,East,AFC,SEA,Seattle Seahawks,West,NFC,44,34
2020,10,Regular season,1,Regulation,NE,New England Patriots,East,AFC,BAL,Baltimore Ravens,North,AFC,0,0
2020,10,Regular season,2,Regulation,NE,New England Patriots,East,AFC,BAL,Baltimore Ravens,North,AFC,13,10
2020,10,Regular season,3,Regulation,NE,New England Patriots,East,AFC,BAL,Baltimore Ravens,North,AFC,23,17
2020,10,Regular season,4,Regulation,NE,New England Patriots,East,AFC,BAL,Baltimore Ravens,North,AFC,23,17
2020,10,Regular season,1,Regulation,ARI,Arizona Cardinals,West,NFC,BUF,Buffalo Bills,East,AFC,3,7
2020,10,Regular season,2,Regulation,ARI,Arizona Cardinals,West,NFC,BUF,Buffalo Bills,East,AFC,9,16
2020,10,Regular season,3,Regulation,ARI,Arizona Cardinals,West,NFC,BUF,Buffalo Bills,East,AFC,26,23
2020,10,Regular season,4,Regulation,ARI,Arizona Cardinals,West,NFC,BUF,Buffalo Bills,East,AFC,32,30
2020,10,Regular season,1,Regulation,PIT,Pittsburgh Steelers,North,AFC,CIN,Cincinnati Bengals,North,AFC,12,0
2020,10,Regular season,2,Regulation,PIT,Pittsburgh Steelers,North,AFC,CIN,Cincinnati Bengals,North,AFC,22,7
2020,10,Regular season,3,Regulation,PIT,Pittsburgh Steelers,North,AFC,CIN,Cincinnati Bengals,North,AFC,29,7
2020,10,Regular season,4,Regulation,PIT,Pittsburgh Steelers,North,AFC,CIN,Cincinnati Bengals,North,AFC,36,10
2020,10,Regular season,1,Regulation,LV,Las Vegas Raiders,West,AFC,DEN,Denver Broncos,West,AFC,7,3
2020,10,Regular season,2,Regulation,LV,Las Vegas Raiders,West,AFC,DEN,Denver Broncos,West,AFC,10,6
2020,10,Regular season,3,Regulation,LV,Las Vegas Raiders,West,AFC,DEN,Denver Broncos,West,AFC,20,6
2020,10,Regular season,4,Regulation,LV,Las Vegas Raiders,West,AFC,DEN,Denver Broncos,West,AFC,37,12
2020,10,Regular season,1,Regulation,CLE,Cleveland Browns,North,AFC,HOU,Houston Texans,South,AFC,3,0
2020,10,Regular season,2,Regulation,CLE,Cleveland Browns,North,AFC,HOU,Houston Texans,South,AFC,3,0
2020,10,Regular season,3,Regulation,CLE,Cleveland Browns,North,AFC,HOU,Houston Texans,South,AFC,3,0
2020,10,Regular season,4,Regulation,CLE,Cleveland Browns,North,AFC,HOU,Houston Texans,South,AFC,10,7
2020,10,Regular season,1,Regulation,TEN,Tennesse Titans,South,AFC,IND,Indianapolis Colts,South,AFC,7,3
2020,10,Regular season,2,Regulation,TEN,Tennesse Titans,South,AFC,IND,Indianapolis Colts,South,AFC,17,13
2020,10,Regular season,3,Regulation,TEN,Tennesse Titans,South,AFC,IND,Indianapolis Colts,South,AFC,17,27
2020,10,Regular season,4,Regulation,TEN,Tennesse Titans,South,AFC,IND,Indianapolis Colts,South,AFC,17,34
2020,10,Regular season,1,Regulation,GB,Green Bay Packers,North,NFC,JAX,Jacksonville Jaguars,South,AFC,0,3
2020,10,Regular season,2,Regulation,GB,Green Bay Packers,North,NFC,JAX,Jacksonville Jaguars,South,AFC,17,10
2020,10,Regular season,3,Regulation,GB,Green Bay Packers,North,NFC,JAX,Jacksonville Jaguars,South,AFC,17,17
2020,10,Regular season,4,Regulation,GB,Green Bay Packers,North,NFC,JAX,Jacksonville Jaguars,South,AFC,24,20
2020,10,Regular season,1,Regulation,MIA,Miami Dolphins,East,AFC,LAC,Los Angeles Chargers,West,AFC,14,0
2020,10,Regular season,2,Regulation,MIA,Miami Dolphins,East,AFC,LAC,Los Angeles Chargers,West,AFC,17,7
2020,10,Regular season,3,Regulation,MIA,Miami Dolphins,East,AFC,LAC,Los Angeles Chargers,West,AFC,20,14
2020,10,Regular season,4,Regulation,MIA,Miami Dolphins,East,AFC,LAC,Los Angeles Chargers,West,AFC,29,21
2020,10,Regular season,1,Regulation,CHI,Chicago Bears,North,NFC,MIN,Minnesota Vikings,North,NFC,3,7
2020,10,Regular season,2,Regulation,CHI,Chicago Bears,North,NFC,MIN,Minnesota Vikings,North,NFC,6,7
2020,10,Regular season,3,Regulation,CHI,Chicago Bears,North,NFC,MIN,Minnesota Vikings,North,NFC,13,13
2020,10,Regular season,4,Regulation,CHI,Chicago Bears,North,NFC,MIN,Minnesota Vikings,North,NFC,13,19
2020,10,Regular season,1,Regulation,NYG,New York Giants,East,NFC,PHI,Philadelphia Eagles,East,NFC,7,3
2020,10,Regular season,2,Regulation,NYG,New York Giants,East,NFC,PHI,Philadelphia Eagles,East,NFC,14,3
2020,10,Regular season,3,Regulation,NYG,New York Giants,East,NFC,PHI,Philadelphia Eagles,East,NFC,21,17
2020,10,Regular season,4,Regulation,NYG,New York Giants,East,NFC,PHI,Philadelphia Eagles,East,NFC,27,17
2020,10,Regular season,1,Regulation,LA,Los Angeles Rams,West,NFC,SEA,Seattle Seahawks,West,NFC,10,7
2020,10,Regular season,2,Regulation,LA,Los Angeles Rams,West,NFC,SEA,Seattle Seahawks,West,NFC,17,13
2020,10,Regular season,3,Regulation,LA,Los Angeles Rams,West,NFC,SEA,Seattle Seahawks,West,NFC,23,13
2020,10,Regular season,4,Regulation,LA,Los Angeles Rams,West,NFC,SEA,Seattle Seahawks,West,NFC,23,16
2020,10,Regular season,1,Regulation,NO,New Orleans Saints,South,NFC,SF,San Francisco 49ers,West,NFC,0,7
2020,10,Regular season,2,Regulation,NO,New Orleans Saints,South,NFC,SF,San Francisco 49ers,West,NFC,17,10
2020,10,Regular season,3,Regulation,NO,New Orleans Saints,South,NFC,SF,San Francisco 49ers,West,NFC,17,10
2020,10,Regular season,4,Regulation,NO,New Orleans Saints,South,NFC,SF,San Francisco 49ers,West,NFC,27,13
2020,10,Regular season,1,Regulation,CAR,Carolina Panthers,South,NFC,TB,Tampa Bay Buccaneers,South,NFC,14,7
2020,10,Regular season,2,Regulation,CAR,Carolina Panthers,South,NFC,TB,Tampa Bay Buccaneers,South,NFC,17,17
2020,10,Regular season,3,Regulation,CAR,Carolina Panthers,South,NFC,TB,Tampa Bay Buccaneers,South,NFC,17,29
2020,10,Regular season,4,Regulation,CAR,Carolina Panthers,South,NFC,TB,Tampa Bay Buccaneers,South,NFC,23,46
2020,10,Regular season,1,Regulation,DET,Detroit Lions,North,NFC,WAS,Washington Commanders,East,NFC,7,3
